id,language
7500,日本語
20339,English
11143,广州话 / 廣州話
5187,Magyar
13519,English
32764,Română
26877,广州话 / 廣州話
59051,English
18998,English
18392,English
8983,Deutsch
41578,English
17796,English
63097,English
17809,English
271304,English
18837,日本語
11067,English
10486,English
58416,suomi
35977,English
19223,Français
54804,English
18674,English
152426,English
57221,English
26830,日本語
30718,English
37797,日本語
37062,English
18665,广州话 / 廣州話
12613,English
21846,English
16233,English
13063,English
37563,Français
63054,English
41343,广州话 / 廣州話
27318,English
16003,svenska
8214,suomi
30330,English
29927,Bosanski
48709,Français
37431,English
100167,English
2061,Dansk
11210,Italiano
148478,suomi
27994,English
2460,Español
12254,English
55902,English
16992,English
9956,English
134458,English
26124,English
9092,English
18415,English
17629,Pусский
116008,English
37517,English
37673,العربية
26103,English
44641,English
8765,English
9845,English
26644,English
36221,English
26215,English
64559,Français
35638,English
9732,English
86913,English
30983,English
5470,English
10213,English
19846,English
50008,English
12095,English
1283,Español
35016,Nederlands
95136,English
44625,English
36282,日本語
14533,English
9812,English
41992,Deutsch
88421,No Language
8697,Nederlands
22140,Dansk
7096,English
21039,English
19850,English
17263,English
344,Deutsch
15805,English
14439,English
41227,English
13428,English
27260,English
11508,English
67899,English
36105,Français
47186,English
50173,日本語
57644,English
46817,Français
45935,广州话 / 廣州話
47060,普通话
84002,Pусский
9943,Deutsch
23356,English
55257,suomi
2487,日本語
38821,suomi
10429,English
17985,Dansk
21210,हिन्दी
54860,日本語
9597,Français
21644,English
5511,Français
12485,English
49745,English
62825,suomi
17074,English
18491,日本語
175739,suomi
13777,English
11854,हिन्दी
33491,Français
12619,English
39927,English
24272,English
29587,English
3716,Română
11944,English
21348,Français
15319,日本語
9011,English
2332,Deutsch
54003,English
20882,Český
10205,English
40476,עִבְרִית
18394,English
31774,English
35735,suomi
38203,suomi
19362,English
5458,English
31161,日本語
65296,Français
32067,English
32306,English
66668,English
72490,日本語
10482,English
28031,English
54491,English
110147,English
15653,English
43423,فارسی
12480,Français
13439,English
844,广州话 / 廣州話
29512,English
97206,English
101338,Español
2463,广州话 / 廣州話
16874,English
274669,广州话 / 廣州話
32166,English
38987,English
9439,Español
52666,Polski
71138,日本語
39872,日本語
22616,English
20160,suomi
28943,English
16234,English
82550,Français
11599,普通话
33253,ภาษาไทย
11075,日本語
16171,English
33355,Español
49671,English
15917,हिन्दी
10706,English
36246,日本語
17208,English
26245,English
62529,English
467,English
25988,English
73952,English
19738,日本語
16435,English
26014,English
45418,广州话 / 廣州話
15024,English
11366,日本語
89823,Polski
10751,Dansk
38294,English
18836,Pусский
10757,English
55256,suomi
23160,Magyar
2899,Deutsch
44756,English
18088,English
31010,English
20536,English
3577,Deutsch
27259,English
19448,English
14923,English
32248,日本語
47115,English
2440,English
10836,English
10955,English
12900,English
37998,English
10978,العربية
81540,English
40096,Português
11847,한국어/조선말
52999,Français
41714,广州话 / 廣州話
11056,English
27967,English
919,English
13437,English
211,Deutsch
10046,English
27245,日本語
6382,English
36243,日本語
45538,Español
22242,English
50467,English
16077,English
58255,English
2191,English
11553,普通话
10726,English
57100,English
44793,Français
35110,Deutsch
9298,English
89591,English
13899,日本語
437,English
38901,English
37712,日本語
37266,English
14809,English
27324,日本語
33625,English
35583,English
35848,Český
4592,English
71099,English
9025,Deutsch
2111,普通话
14752,English
11178,English
10943,English
100973,svenska
23305,हिन्दी
21707,한국어/조선말
10981,English
10918,English
30839,日本語
4612,English
36222,广州话 / 廣州話
33068,English
13984,English
16184,日本語
53244,Français
14868,English
36353,Nederlands
97754,Český
11427,English
18072,English
4689,한국어/조선말
16209,English
45379,广州话 / 廣州話
18248,Polski
8441,Português
12720,日本語
21041,Nederlands
5552,English
8325,English
10077,English
11430,English
31076,Français
28730,English
40432,Español
26955,한국어/조선말
4326,Deutsch
16132,Nederlands
36730,English
55496,suomi
30806,English
20164,suomi
38970,English
32526,English
26491,English
15271,English
45572,Deutsch
22076,Pусский
16973,English
55931,English
12703,English
32250,日本語
44203,日本語
46814,suomi
9282,English
5844,日本語
61485,普通话
10891,English
12540,English
60672,Deutsch
24241,English
11556,Deutsch
49007,English
11197,suomi
14245,English
27079,English
3177,日本語
19277,English
11774,English
10855,广州话 / 廣州話
16765,English
4972,Dansk
54764,suomi
120360,English
20162,suomi
2841,
11606,English
189332,Español
363,English
12140,日本語
4254,Deutsch
15370,日本語
16635,Afrikaans
23520,English
1418,Español
11492,普通话
12496,日本語
17457,广州话 / 廣州話
22618,English
29987,Italiano
10361,Italiano
36763,English
41070,Deutsch
14527,English
12542,English
32276,English
100594,suomi
14455,日本語
25757,English
24092,日本語
20357,English
21200,Français
40876,English
95536,English
11838,日本語
670,한국어/조선말
25500,Français
85873,English
12583,English
21513,日本語
12608,svenska
14190,English
49681,한국어/조선말
9694,日本語
12802,English
22537,日本語
9667,English
13373,English
37209,English
10304,English
40823,Português
9666,日本語
13371,English
11049,English
9316,English
11647,广州话 / 廣州話
1913,Galego
45693,English
2539,Español
15177,Norsk
14770,English
5528,Français
10105,English
38398,Norsk
1114,
179,English
83,English
12653,English
32233,广州话 / 廣州話
55177,English
14310,普通话
24860,Nederlands
26766,English
24747,English
4836,English
18711,English
11190,Pусский
11866,English
12281,English
10320,English
16427,English
30973,English
12086,Español
11420,English
57337,English
81792,日本語
3396,English
1404,Español
62276,Pусский
464,English
40974,普通话
20912,English
5889,日本語
1126,English
10296,English
11658,한국어/조선말
20544,English
11401,English
19423,English
31781,English
9483,Deutsch
1392,বাংলা
1843,English
33102,English
291,English
28105,English
5460,English
51363,English
16843,English
4896,English
8357,English
24674,广州话 / 廣州話
3509,English
11662,Deutsch
10103,한국어/조선말
33150,English
13372,English
36678,English
21754,English
23319,English
41171,English
23592,Deutsch
47614,English
986,English
70,English
31713,English
32041,English
55309,English
38724,English
12487,日本語
56616,普通话
205,English
150523,English
46761,Français
43872,English
5183,English
28055,Italiano
12597,English
118,English
113213,English
62143,English
1280,한국어/조선말
88288,English
421,English
2567,English
9833,Italiano
6478,English
9692,English
1901,English
693,English
842,English
9953,English
11162,English
54291,普通话
57564,普通话
15401,English
14604,English
26275,日本語
15045,English
42420,Italiano
1853,English
11804,English
19803,English
11354,English
41613,English
61049,English
41384,English
14677,English
61988,English
93462,English
46021,English
147747,Deutsch
47876,English
43150,English
66600,English
64334,Français
75976,English
69234,English
43442,English
25033,English
21259,English
33766,English
220690,English
22301,Français
21030,English
79008,English
120328,English
95466,English
26426,English
18627,日本語
39472,English
34326,日本語
10630,Deutsch
18927,English
42257,English
59143,עִבְרִית
74122,English
58097,Español
25350,English
16442,English
7229,Français
12576,Deutsch
42223,Deutsch
20719,Polski
16220,English
23832,Italiano
54794,English
33475,English
33472,English
33477,English
10609,English
2091,English
11633,日本語
35031,Français
12127,svenska
11626,svenska
13563,English
36430,English
9947,English
6439,English
7214,English
43504,English
24749,English
17657,English
32546,Español
42390,English
26488,Dansk
61477,普通话
27429,English
19610,English
27549,English
43892,English
8422,Italiano
11373,Srpski
989,English
43779,Norsk
49696,Français
34778,English
25970,English
100894,English
44463,English
39504,Bamanankan
14883,English
11423,한국어/조선말
10694,English
16410,English
26581,English
